user_name,rock,pop,hip hop,country,jazz,classical,electronic,metal,latin
Ivy Powell,2,4,2,1,3,2,1,5,2
Sofia Gonzalez,4,5,2,1,0,1,5,5,3
Dylan Fisher,4,4,2,2,1,3,0,5,1
Luna Wood,1,4,0,2,0,2,5,4,3
Riley Gonzalez,1,3,4,1,1,0,4,4,4
Charles Hamilton,2,1,5,5,0,5,3,3,1
Penelope Russell,0,3,1,0,2,1,4,0,1
Sophia Kim,2,1,3,4,3,4,0,4,1
Lucy Cox,5,1,3,1,1,3,0,4,4
Elizabeth Howard,3,3,4,4,1,1,3,2,5
Athena Martin,3,2,5,4,3,1,4,1,4
Grace Ross,0,4,0,2,4,5,4,0,1
Jack Ross,4,1,1,5,3,0,2,5,5
Charles Coleman,4,5,5,3,0,1,3,0,5
Lydia Morgan,4,5,4,4,5,5,5,4,3
Freya Ortiz,5,0,2,3,1,2,0,5,5
Nora Green,1,3,2,4,3,5,0,3,0
Penelope Adams,0,2,0,5,4,2,0,2,3
Isabella Morgan,2,5,2,3,2,4,4,0,2
Michael Reynolds,5,2,1,5,5,4,0,2,4
Kai Harris,5,2,2,3,5,2,1,2,0
Avery Gray,2,0,4,4,1,5,1,4,5
Nora Clark,5,3,1,2,4,1,4,1,0
Aiden Morgan,3,5,0,5,3,4,4,5,3
Grayson Long,5,3,1,3,3,2,3,4,0
Charles Fisher,1,5,2,4,2,3,3,5,5
Ruby Hamilton,3,3,0,0,2,3,4,2,4
Liam Young,0,2,2,5,1,5,1,3,0
Asher Jordan,5,0,3,4,2,3,3,3,3
Iris Mitchell,1,5,2,3,2,4,1,4,1
Stella Garcia,5,4,0,2,1,2,1,1,3
James Allen,0,2,0,2,1,2,2,5,3
Wyatt Garcia,0,1,2,1,3,0,5,4,4
Zoey Mitchell,0,4,0,2,1,5,3,4,1
Liam Gutierrez,0,4,5,0,3,4,3,5,5
Samuel Hall,4,0,2,1,0,5,1,2,3
Grayson Wilson,1,0,4,0,2,3,4,1,3
Samuel Davis,4,0,5,2,2,4,0,3,1
Samuel Allen,3,0,3,2,1,3,3,3,1
Lucy Moore,5,4,1,5,4,2,1,3,5
Dylan Ross,5,4,3,0,0,3,3,4,2
Caroline Ross,2,2,3,2,1,4,3,2,3
Daniel Morgan,0,3,1,2,0,5,1,4,2
Stella Cruz,0,5,2,3,4,3,4,0,4
Chloe Sullivan,0,2,3,3,3,0,4,0,5
Lucas Wright,2,2,3,2,4,4,0,4,5
Liam Nguyen,2,3,0,3,1,0,4,1,1
Natalie Harris,3,5,2,1,0,5,5,0,1
Iris James,0,5,1,1,5,4,0,1,0
Grace Williams,3,2,0,5,0,4,4,5,3
Liam Cruz,0,0,2,0,3,2,3,0,3
Aurora Davis,5,3,3,1,3,0,3,5,4
Miles Butler,3,0,4,2,1,5,2,1,3
Liam Harris,2,1,0,1,2,3,5,1,2
Leo Smith,1,5,5,5,4,3,0,2,3
Dominic Morris,5,5,5,2,0,5,0,5,2
Penelope Powell,4,1,1,5,1,0,4,2,3
Lydia Hernandez,4,3,5,4,5,2,4,2,1
Andrew Patel,3,5,5,3,5,2,3,1,0
Kai Wood,1,5,0,5,4,3,0,3,4
Leo Green,1,0,1,3,4,3,1,1,5
Owen Brooks,0,2,0,1,3,2,0,3,0
Hunter Thomas,2,0,3,0,4,5,0,2,0
Caleb Bell,2,3,3,2,5,1,1,0,5
Nora Wilson,0,0,0,4,5,4,4,2,1
Liam Patterson,2,1,4,2,2,5,2,5,2
Stella Foster,0,5,5,4,0,3,3,5,0
Alexander Martinez,3,4,2,4,3,1,4,2,4
Ivy Watson,5,0,2,3,4,2,2,1,4
Isabella James,5,4,4,5,0,3,4,3,2
Madison Johnson,5,2,3,2,1,0,0,0,2
Samuel Reynolds,0,2,4,0,3,4,5,5,5
Dominic Murphy,1,0,5,3,2,1,4,5,0
Iris Reynolds,5,0,5,2,4,4,3,4,4
Andrew White,2,1,4,1,2,0,4,1,0
Athena Jones,3,5,1,2,5,4,5,1,0
Elizabeth Evans,5,5,4,2,2,2,3,2,0
Grayson Wright,1,2,5,0,0,4,0,0,4
Sofia Kim,2,1,0,1,4,3,5,5,0
Ava Miller,2,0,4,2,3,1,3,5,2
Dylan Adams,4,1,3,1,4,0,0,2,3
Charlotte Diaz,5,2,2,3,1,3,2,3,1
Avery Reyes,5,5,3,2,4,2,5,5,5
Emma Nguyen,1,1,3,3,5,1,4,0,5
Nora Carter,3,5,5,5,4,0,2,3,5
Caroline Mitchell,2,3,5,0,2,2,4,1,4
Maeve Gray,1,2,2,4,5,1,1,2,5
Madison Barnes,2,3,0,2,2,1,1,2,5
Owen Powell,2,2,3,3,2,1,3,1,2
Hazel Adams,3,1,1,1,1,4,3,0,0
Harper Thompson,5,4,0,1,4,5,2,4,3
Savannah Smith,0,2,5,3,4,2,5,1,1
Ezra Stewart,2,1,3,4,1,2,4,3,1
Daniel Harris,2,1,4,3,1,5,3,0,3
Violet Green,1,3,5,1,1,5,2,5,4
Ellie Thompson,5,5,1,4,5,3,1,3,2
Willow King,4,4,4,4,5,1,5,4,1
Victoria Fisher,0,1,0,5,3,1,5,0,3
Kennedy Sullivan,4,1,0,4,1,3,3,3,1
Kennedy Martin,0,0,0,1,2,1,3,4,1
Willow Green,5,4,2,0,2,5,0,2,5
Asher Wood,2,0,3,1,5,1,3,2,5
Iris Watson,2,2,3,2,4,5,0,0,2
Anthony Allen,1,1,5,2,0,0,2,1,5
Cameron Kim,5,3,2,5,1,4,5,2,1
Nora Ross,2,4,1,4,0,4,5,1,2
Scarlett Scott,4,5,0,1,2,5,0,2,1
Dylan Nelson,0,5,3,1,2,3,2,3,0
Madison Gonzalez,4,0,3,2,3,5,2,1,2
Liam Baker,3,1,2,4,5,3,4,0,3
Elijah Edwards,4,0,1,4,3,2,2,5,1
Isaac Thomas,2,3,1,4,1,5,4,1,0
William Myers,0,5,4,2,5,5,3,1,3
Claire Richardson,3,0,0,5,4,0,4,0,5
Thomas Reynolds,0,0,2,4,0,3,0,1,1
Julian Ross,3,2,2,3,5,1,5,4,4
Miles Long,3,0,1,5,5,1,5,5,1
Owen Mitchell,4,3,1,3,5,4,0,2,1
Emma Richardson,3,0,2,5,3,1,1,5,4
Benjamin Scott,1,3,5,4,0,1,0,0,1
Sophia Jordan,1,5,3,4,5,3,5,3,5
Lily Adams,3,4,4,4,4,2,3,0,0
Violet Sanchez,0,3,2,4,5,2,0,0,2
Ruby Mitchell,2,3,1,1,4,3,5,5,2
Liam Graham,5,4,5,2,5,0,0,3,2
Madison Edwards,5,2,1,1,5,2,0,0,1
Natalie Hall,5,2,4,0,4,3,0,3,2
Jordan Sanchez,4,1,0,2,3,0,5,2,3
Lydia Cook,5,1,2,1,1,4,2,2,0
Freya Martin,0,5,5,3,2,2,5,5,3
Liam Miller,1,2,3,4,1,5,0,4,0
Ellie Kelly,2,4,4,2,3,2,2,3,5
Ruby Green,1,5,2,3,5,5,3,3,2
Hunter Kelly,5,2,5,1,1,1,1,4,5
Jack Anderson,4,1,2,0,2,5,2,2,2
Lucas Mitchell,3,2,2,3,4,2,2,5,5
Adrian Bennett,5,0,0,2,5,1,3,2,3
Josephine Scott,0,1,3,3,4,3,4,2,3
Alexander Parker,1,4,4,0,1,0,5,5,2
Liam Thomas,2,4,2,4,2,0,0,3,5
Jackson Gonzalez,2,5,1,0,3,1,5,5,2
Eleanor Fisher,5,5,4,3,3,4,5,5,1
Grayson Hamilton,2,0,2,5,5,3,2,4,3
Luna Sullivan,4,1,2,0,3,2,4,5,0
Jackson Barnes,3,1,5,1,5,1,1,1,1
Lily Rodriguez,4,2,3,2,3,1,1,0,5
Adrian Moore,2,1,2,2,4,5,3,0,2
Mason Garcia,4,1,0,4,0,3,5,4,2
Nora Harris,3,3,0,1,4,5,4,3,4
James Henderson,2,3,0,3,3,2,3,4,4
Eleanor Brooks,5,5,5,4,1,0,0,0,5
David Patterson,4,0,2,4,2,2,3,3,4
Elijah Ortiz,0,5,2,4,2,4,3,0,3
Ryan Jones,1,3,4,4,2,3,1,4,1
Claire Silva,4,5,2,3,2,2,1,1,2
Scarlett White,1,2,5,4,2,0,2,0,0
Mason Cook,0,3,0,1,5,5,2,3,1
Willow Cruz,5,0,4,3,3,0,4,2,0
Elizabeth Murphy,2,2,2,4,4,4,2,5,4
Anthony Walker,2,1,2,4,2,2,1,1,0
Andrew Anderson,4,2,1,1,3,0,2,5,0
Natalie Smith,2,1,5,1,2,4,0,2,0
Lucas Butler,2,2,0,4,1,4,1,0,0
Alexander Ortiz,4,1,1,4,0,0,3,4,2
Iris Brown,5,5,5,3,1,4,0,1,2
Eleanor Russell,2,1,2,5,4,3,2,3,0
Avery Morris,1,4,5,5,1,1,3,2,3
Ezra Patel,5,2,0,5,5,5,2,5,1
Charlotte Collins,3,0,5,1,0,0,3,3,5
Caleb Martinez,2,0,2,5,3,4,4,0,4
Amelia Edwards,2,2,5,3,5,5,4,1,0
Grayson Robinson,4,4,1,0,3,4,3,0,4
Liam Long,3,3,3,2,5,2,3,5,4
Andrew Evans,3,0,4,2,1,0,0,0,1
Chloe Stewart,3,0,0,0,5,5,4,5,3
Athena Lewis,4,2,1,1,3,5,4,0,4
Grace Nguyen,4,4,3,0,0,4,2,4,0
Stella Sanders,0,3,2,4,0,0,5,1,0
Michael Young,2,1,3,2,3,5,2,1,0
Nora Myers,3,5,1,5,4,4,1,4,0
Elijah Morgan,4,0,1,4,0,2,0,2,1
Sophia Ross,4,5,5,4,5,3,4,0,0
Harper Nelson,0,3,1,4,4,5,3,1,2
Hazel Cook,1,5,3,4,4,2,5,5,1
Cora Brooks,0,2,1,4,4,2,4,0,4
Lucas Cruz,2,1,4,1,2,4,4,5,0
Carter Smith,1,2,1,1,1,1,4,4,2
Grayson Gray,2,0,4,1,3,5,2,4,0
Lydia Lewis,0,4,2,1,3,5,2,4,0
Mia Gutierrez,5,3,0,1,3,3,2,2,4
Eleanor Garcia,1,2,1,1,4,3,2,0,5
Stella Nelson,4,1,2,5,3,2,1,1,4
Harper Jordan,4,1,0,5,2,3,2,4,1
Elijah Anderson,5,5,3,3,4,4,0,0,0
Samuel Rodriguez,0,4,1,1,5,1,3,0,3
Elizabeth Nelson,1,3,4,0,2,1,2,2,5
Cameron Davis,4,2,4,2,4,0,4,5,0
Lucy Cruz,0,5,4,1,2,5,1,5,5
Grayson Stewart,5,4,2,0,2,5,5,4,4
Kai Young,0,5,5,0,4,1,2,5,1
Camila Collins,4,1,0,5,5,3,0,4,4
Carter Scott,4,0,0,1,5,3,2,0,0
Wyatt Morgan,1,2,4,0,2,4,5,2,3
Lucy Brown,1,2,2,0,0,0,1,0,2
Luna Allen,1,1,3,5,1,2,0,2,1
David Patel,5,1,0,4,3,1,1,1,2
Julian Mitchell,1,0,1,2,0,3,5,4,4
Zoey Sanders,2,2,2,1,0,2,4,2,5
Lily Perry,4,3,4,1,5,4,2,1,5
Ivy Mitchell,0,1,2,2,4,0,1,5,4
Ellie Lee,2,1,5,3,5,0,4,0,5
Violet Powell,3,0,2,5,0,2,5,5,3
Landon Nguyen,2,4,0,0,0,0,2,5,0
Ivy Jordan,4,0,2,4,3,3,5,4,5
Penelope Wright,3,0,0,1,4,5,5,5,4
Thomas Long,3,5,5,5,3,4,3,0,4
Jackson Lewis,2,5,5,0,4,2,5,1,4
Alexander Patel,1,2,3,3,0,3,4,1,5
Grace Hamilton,5,2,1,5,5,5,3,0,5
Andrew Hughes,3,0,3,3,4,3,1,4,0
Michael Stewart,1,1,2,3,3,4,5,4,2
Hazel Reyes,3,0,4,2,2,0,3,2,4
Caleb Patel,3,2,3,4,3,1,0,4,1
Abigail Green,4,3,2,2,1,0,2,5,5
Jackson Wood,3,1,0,1,2,5,2,5,5
Elizabeth Davis,4,3,1,3,0,1,1,4,1
Leo Hamilton,2,1,1,4,2,3,0,5,5
Penelope Johnson,1,1,4,2,0,4,4,4,4
Mia Lopez,2,4,5,2,0,2,0,1,1
Natalie Green,5,4,3,4,5,0,3,1,1
Josephine Clark,2,3,3,2,2,1,2,5,2
Grayson Price,0,1,1,3,1,2,1,5,0
Logan White,1,0,4,5,1,0,1,3,5
Miles Reyes,1,3,0,1,4,4,2,4,5
Christopher Jordan,0,0,0,5,2,2,5,1,2
Natalie Graham,1,5,0,1,1,1,0,4,2
Carter Watson,5,3,3,3,2,5,2,2,5
James Ortiz,3,2,4,2,5,0,5,4,2
Avery Moore,1,2,0,4,0,0,3,3,1
Ethan Bennett,1,5,3,0,1,1,4,2,4
Quinn Cox,2,1,3,5,5,3,1,0,5
Charlotte Rogers,4,1,2,1,3,5,3,3,5
Alexander Sanchez,4,3,4,3,0,4,4,2,3
Violet Scott,2,3,4,0,2,5,4,1,5
Aiden Sullivan,3,4,5,3,0,2,2,4,2
Mason Cruz,1,1,4,3,3,1,1,2,4
Zoey White,2,3,3,5,2,3,1,4,1
Christopher Walker,5,2,2,0,1,5,4,0,2
Athena Gonzalez,1,3,0,0,2,4,5,1,5
Elizabeth Collins,3,5,0,0,3,2,4,5,0
Stella Clark,3,0,4,1,1,3,4,1,1
Sofia Morris,3,0,5,3,2,0,4,3,0
Madison Moore,4,1,3,2,4,4,1,0,5
Kai Walker,3,5,1,4,3,1,2,2,0
Alexander Adams,1,4,5,5,4,3,1,0,1
Benjamin Anderson,1,5,2,0,3,0,1,2,4
Andrew Lewis,0,3,5,5,1,2,5,2,4
Christopher Long,5,2,2,3,3,4,5,5,0
Chloe Rogers,1,3,0,3,0,0,5,4,1
Elizabeth Jordan,4,1,3,5,1,3,3,3,3
Abigail Long,2,4,3,5,1,0,3,0,4
Chloe Bailey,0,0,0,1,4,2,2,2,5
Andrew Lee,0,3,2,1,3,2,3,0,3
Christopher Allen,5,1,0,3,4,4,0,3,3
James Carter,0,3,2,5,5,3,2,5,5
Camila Edwards,0,2,2,3,0,1,4,4,2
Jordan Simmons,5,2,1,1,3,1,5,2,5
Willow Jordan,2,2,1,0,0,5,3,0,4
Lucas Coleman,3,2,1,5,3,4,4,2,4
Ellie Davis,3,0,1,0,1,1,1,5,4
Sophia Fisher,5,5,3,5,3,3,1,2,3
Ezra Garcia,4,2,3,0,1,4,4,3,5
Jasper Diaz,2,3,1,3,3,5,2,3,3
Anthony Cook,5,3,4,3,3,0,0,2,5
Abigail Diaz,5,4,2,4,4,0,2,2,5
Isaac Williams,4,4,2,2,4,1,3,2,3
Charlotte Edwards,0,4,1,2,0,5,0,1,2
Riley Coleman,1,1,0,3,2,0,5,3,3
Hazel Hughes,1,5,5,0,0,5,2,5,3
Willow Brooks,1,5,4,2,2,2,5,1,4
Zoey Powell,3,2,0,4,1,1,3,4,5
Dominic Hamilton,5,1,1,5,2,5,4,5,1
Grayson Harris,5,5,0,5,3,0,5,3,2
Adrian Ortiz,5,3,0,2,0,4,5,5,0
Isabella Hall,2,0,3,4,4,4,5,2,2
Luna Murphy,4,2,2,5,4,3,0,5,0
David Lee,5,0,3,3,2,4,3,4,5
Logan Perez,4,1,2,0,5,5,5,3,0
Jackson Rogers,1,5,4,0,5,2,2,0,0
Hazel Brown,3,3,3,1,2,2,0,4,3
Kai Patel,1,1,0,4,2,2,4,4,4
Caleb Diaz,2,2,1,2,4,1,5,2,2
Samuel Baker,2,5,5,3,1,0,2,5,1
Violet Jackson,2,2,3,3,5,3,4,1,3
Jackson Long,5,1,0,4,1,4,2,5,0
Joseph Watson,1,1,1,1,4,1,2,3,3
Harper Ross,1,5,1,5,0,2,1,2,2
Theodore Young,5,2,0,2,1,3,2,0,4
Ethan Bailey,3,5,3,5,1,3,0,1,4
Caroline Cox,5,3,1,0,0,4,2,5,5
Charlotte Davis,3,1,0,4,4,1,0,4,5
Wyatt Russell,3,1,1,5,2,0,5,5,5
Grace Henderson,4,1,5,0,1,3,4,2,2
Asher Coleman,3,1,3,0,3,3,1,4,2
Jasper Reyes,5,0,4,1,2,1,4,3,4
Kennedy Morales,5,4,1,2,1,4,1,0,3
Anthony Diaz,1,4,1,2,4,3,0,3,3
Isaac Young,1,2,4,2,4,3,2,3,0
Lily Cooper,4,5,3,2,5,4,1,1,2
Miles Johnson,5,0,5,2,4,4,0,4,1
Sophia Jones,0,3,0,5,2,5,4,5,2
Luna Robinson,3,1,4,1,2,3,4,5,4
Avery Ross,3,0,3,3,1,0,1,5,5
Ava Sullivan,3,5,2,3,2,3,5,4,4
Victoria Kelly,3,3,5,2,0,3,3,1,3
Savannah Hamilton,3,2,1,3,4,2,0,4,2
Hunter Perez,4,0,4,1,1,0,3,2,0
Caroline Garcia,1,3,2,1,2,0,3,4,1
Ava Patterson,1,5,1,1,0,3,3,1,0
Zoey Silva,2,5,4,5,1,5,1,0,2
Harper Gonzalez,0,1,4,1,0,0,0,2,5
Lucas Evans,0,3,1,1,0,5,5,2,4
Lydia Cooper,0,4,0,3,5,1,5,3,5
Daniel Bennett,4,3,1,2,0,3,1,5,3
Benjamin Moore,3,1,1,3,1,1,3,0,5
Landon Scott,0,3,3,2,5,1,0,5,4
Abigail Wilson,0,4,4,5,5,1,3,5,3
Thomas Thompson,1,5,5,0,5,5,4,2,0
Victoria Taylor,4,0,3,5,4,3,5,5,5
Jackson Stewart,1,0,1,1,0,2,1,1,1
Samuel Parker,4,4,1,1,1,5,4,3,2
Theodore Wilson,4,4,1,3,1,4,4,2,5
Nathan Green,1,3,2,1,4,0,2,4,4
Isaac Sullivan,0,3,3,4,1,4,1,0,5
Anthony Davis,2,1,0,5,0,0,2,5,0
Ivy Brooks,4,5,5,1,1,2,1,0,3
Wyatt Hernandez,5,4,2,4,1,0,4,3,0
Grace Reynolds,3,1,1,3,4,5,4,4,4
Joshua Carter,5,5,2,3,3,4,0,5,5
Aiden Martin,4,1,0,5,4,0,5,2,4
Carter Miller,2,5,3,2,2,0,1,1,4
Charlotte Dubois,4,3,2,5,4,3,4,1,5
Claire Brown,4,1,4,5,5,5,3,5,3
Caroline Wood,3,1,1,4,5,5,2,4,5
Violet Sanders,4,5,3,5,3,5,2,0,4
Daniel Bailey,0,3,0,4,2,3,1,2,0
Olivia Carter,4,3,0,5,5,0,4,2,1
Eleanor Coleman,4,1,2,3,2,1,1,0,0
Joshua Henderson,2,5,1,0,1,5,2,2,4
Stella Powell,5,2,4,5,5,0,5,0,0
Stella Cook,3,0,2,4,4,2,3,0,1
Nora Howard,2,3,4,4,0,3,4,4,3
Riley Wood,1,2,3,5,2,5,2,4,1
Camila Lopez,4,1,5,0,5,1,5,0,2
Ava Collins,2,3,5,4,4,3,0,4,3
Joshua Nguyen,1,1,5,0,1,3,2,3,1
Grace Sullivan,4,3,1,1,2,2,4,0,2
James Nelson,2,0,3,0,2,0,2,1,0
Michael Hall,5,4,3,2,0,5,0,4,0
Hunter Ross,1,5,1,0,1,0,3,2,1
Theodore Cooper,0,0,3,1,1,2,3,3,0
Lily Richardson,4,0,0,4,4,3,1,5,5
Asher Baker,5,1,1,5,0,0,1,2,4
Scarlett Young,5,2,4,0,4,2,3,3,4
Liam Barnes,3,0,2,4,4,4,5,0,0
Stella Butler,1,0,1,2,4,3,3,1,3
Anthony Reynolds,1,3,5,0,2,1,3,0,2
Landon Gonzalez,5,2,4,3,4,0,2,5,1
Scarlett Simmons,0,1,0,5,0,3,0,2,5
Cora Patterson,5,2,0,5,5,4,4,2,5
Theodore Jones,0,3,4,3,4,1,4,5,2
Penelope King,2,5,4,2,2,4,3,3,1
Savannah Martinez,3,0,4,3,3,1,5,4,2
Julian Hughes,1,3,1,1,4,4,2,5,1
Freya Wood,2,1,2,0,1,4,2,3,2
Samuel Henderson,2,5,2,2,4,4,4,1,4
Grace Evans,3,1,5,1,4,4,4,5,1
Henry Lewis,1,5,1,3,0,4,5,5,2
Cora Robinson,2,1,5,2,4,5,5,1,2
Lucy Young,5,4,5,3,4,0,0,4,1
Isaac Henderson,4,0,0,4,1,1,0,3,4
Ivy Parker,5,0,3,2,4,5,4,0,2
Theodore Carter,3,2,4,1,4,4,0,3,0
Noah Morris,0,4,3,3,2,1,5,4,4
Stella Graham,1,1,1,3,4,4,4,1,2
Cora Long,0,1,5,2,0,3,2,4,4
Hazel Scott,1,5,4,3,3,0,2,5,2
Hazel Lopez,3,5,2,0,4,2,3,1,5
Alexander Brown,1,3,0,4,2,3,4,1,4
Hazel Ross,5,3,0,4,4,5,5,1,2
Athena Hall,2,1,3,3,5,1,3,4,3
Avery Allen,2,4,5,1,5,2,1,0,2
Owen Cooper,0,5,0,4,2,1,3,2,4
Liam Morales,0,2,1,4,3,1,4,2,0
Luna Powell,0,3,2,5,5,3,3,5,2
Cora Perez,2,2,1,3,0,1,0,0,5
Maeve Evans,4,3,2,3,1,0,0,0,0
Charlotte Walker,3,2,2,2,5,5,3,3,5
Thomas James,2,5,4,2,0,1,1,0,1
Julian Graham,4,2,5,0,2,5,4,2,1
Ethan Dubois,2,2,4,3,4,1,3,4,0
Iris Barnes,5,4,1,3,0,5,1,2,5
Sofia Cox,3,5,0,0,0,3,3,0,4
Lydia Lee,0,1,0,2,1,2,4,4,5
Asher Thompson,3,4,5,1,4,1,4,3,0
Elijah Rogers,4,3,3,1,3,3,5,5,2
Jack James,5,5,1,3,4,2,1,2,2
Emma Young,2,5,3,4,2,1,4,5,5
Willow Collins,2,2,3,2,0,0,3,1,5
Violet Silva,5,1,2,0,0,3,1,0,5
Cora Sanders,5,5,2,3,1,1,5,2,5
Violet Nelson,3,2,3,1,2,2,3,5,1
Benjamin Lee,0,5,2,2,4,2,2,3,3
Landon Walker,3,2,3,0,3,0,5,5,3
Violet Murphy,0,3,3,0,3,2,2,5,4
Emily Sullivan,1,0,4,0,0,0,3,3,3
Samuel Jenkins,3,3,3,5,4,5,2,3,2
Joshua Adams,0,2,2,0,5,1,4,4,2
Scarlett Long,5,3,0,2,5,2,5,3,4
Ezra Diaz,5,5,1,1,1,3,2,0,1
William Gutierrez,3,4,5,5,5,5,3,1,2
Elizabeth Adams,4,2,2,5,2,2,3,2,2
Maeve Diaz,1,4,1,4,4,3,4,0,4
Scarlett Gutierrez,1,0,1,5,4,0,0,1,2
Wyatt Sullivan,0,4,2,2,0,5,0,2,1
Stella Hall,2,2,1,5,3,1,2,1,5
Abigail Scott,4,0,4,3,5,1,4,0,3
Hunter Williams,5,5,4,2,3,1,3,4,4
Savannah King,5,2,5,3,3,2,2,2,4
Ryan Bell,4,4,3,0,3,4,0,4,1
Claire Walker,2,0,5,1,4,4,3,5,0
Lily Edwards,5,5,3,4,0,1,5,5,1
Aurora Carter,0,5,2,4,5,3,3,4,0
David Rodriguez,5,0,2,0,3,0,2,0,2
Owen Adams,2,2,1,1,0,4,4,5,3
Asher Hughes,0,4,3,5,4,1,4,1,1
Landon Butler,5,4,1,4,5,4,2,2,1
Joshua Garcia,5,1,0,4,5,4,3,5,0
Eleanor Price,5,1,1,5,3,5,1,3,1
Hunter Evans,1,4,0,3,5,5,4,0,3
Abigail Russell,5,4,5,1,3,1,4,0,3
Freya Rodriguez,3,1,3,5,1,4,2,4,2
Isabella Patterson,5,5,4,3,3,3,1,4,5
Amelia Anderson,5,4,3,2,1,4,2,5,4
Benjamin Lopez,1,2,0,4,2,5,4,2,0
Iris Foster,4,0,2,3,3,4,3,5,0
Mia Reynolds,1,3,4,5,1,3,3,5,5
Caleb Thompson,1,1,0,4,4,1,5,5,2
Natalie Evans,1,3,0,0,3,4,4,2,2
Claire Myers,3,3,0,4,4,1,4,4,1
Miles Jenkins,4,1,3,0,4,1,2,5,3
Christopher Gonzalez,3,5,1,4,2,0,1,0,0
Caroline Carter,4,1,3,4,3,4,4,0,4
Cora Reyes,5,2,3,3,3,5,0,5,5
Cora Green,3,4,1,2,3,4,4,0,2
Stella Diaz,4,0,5,1,0,4,1,4,2
Jasper Wilson,0,3,3,3,5,2,1,4,4
Caleb Brown,4,2,5,0,3,1,0,3,2
Ethan Powell,2,3,5,4,2,1,2,2,5
Emma Hall,1,4,0,0,2,4,3,4,5
Wyatt Cox,1,4,4,2,2,1,4,4,0
William Morales,2,2,1,2,5,1,0,1,3
Andrew Patterson,2,0,0,1,4,5,4,4,5
Caleb Edwards,0,0,1,1,4,2,4,0,2
Caleb King,3,0,1,4,4,2,4,2,1
Mia Green,1,3,1,4,5,3,4,2,2
Athena Evans,1,5,3,2,5,5,0,0,0
Noah Gutierrez,5,1,5,1,4,3,3,3,1
Joshua Cook,4,4,1,5,3,3,1,4,2
Joseph Myers,1,1,1,1,5,1,2,1,0
David Howard,3,0,4,1,4,1,4,3,1
Elijah Cooper,1,5,2,0,0,2,2,4,0
Violet James,0,1,4,2,2,4,1,2,2
Jackson Lee,5,0,4,2,5,1,3,2,4
Henry Jones,1,2,1,1,5,2,3,0,1
Luna King,4,4,5,0,0,0,4,0,2
Charles Nguyen,4,2,1,2,5,1,5,2,5
Caleb Hall,3,4,0,2,2,3,4,0,2
Elizabeth Morris,2,5,3,1,1,1,0,3,1
Chloe Perez,3,4,2,5,5,5,1,4,4
Emma Watson,5,5,2,0,1,4,5,0,1
Carter Wright,3,1,2,1,5,2,3,2,4
Asher Price,2,4,4,5,1,3,4,0,3
Anthony Jordan,1,0,2,0,3,3,4,1,5
Liam Simmons,3,0,3,0,3,0,2,1,4
Amelia Thompson,3,2,2,1,3,4,4,3,0
Adrian Walker,0,4,4,4,1,2,0,0,2
Lucas Wood,3,5,3,5,2,0,5,1,5
Caleb Young,0,2,5,3,0,5,0,4,2
Stella Gutierrez,3,5,4,3,3,1,4,4,0
Michael Adams,5,2,0,3,3,4,4,5,0
Freya Cook,0,5,4,0,2,1,1,3,0
Penelope Collins,4,1,2,1,0,1,4,4,2
Camila Bennett,1,4,5,4,4,0,1,1,4
Jackson Scott,3,3,1,2,0,1,2,3,4
Lydia Howard,2,3,5,0,2,5,0,3,2
Caroline Bailey,2,5,5,1,2,1,3,1,1
Stella Brown,3,3,4,4,5,4,1,3,1
Sofia Watson,4,1,4,5,3,2,2,0,0
Joseph Evans,5,0,3,5,0,2,0,0,4
Thomas Bailey,0,3,2,1,3,1,5,3,5
Landon Carter,0,4,1,0,1,5,5,4,4
Emily Smith,5,2,0,5,3,5,1,0,3
Scarlett Thomas,5,1,5,1,5,0,1,1,4
Wyatt Baker,2,4,3,4,4,3,3,1,5
Noah Taylor,0,1,2,4,0,2,1,3,0
Grayson Davis,3,1,2,0,1,2,5,3,1
Nathan Patterson,0,2,1,2,2,5,3,3,3
Dylan Ward,2,1,4,0,2,4,5,0,4
Aurora Long,0,4,2,3,3,2,0,1,5
Stella Wright,3,4,5,0,2,2,5,0,4
Emily Nelson,4,3,5,2,1,2,0,5,1
Ivy Smith,4,5,4,2,1,5,1,4,4
Claire Nguyen,3,2,5,5,2,4,1,4,0
Amelia Cruz,5,1,2,5,2,2,3,0,0
Noah Foster,3,5,1,2,2,0,1,5,5
Isaac Long,4,1,2,0,1,1,3,3,0
Violet Robinson,3,3,0,1,5,5,2,4,0
Jordan Jackson,1,1,4,1,3,3,2,1,1
Andrew Hernandez,0,0,0,5,1,0,4,5,1
Liam Taylor,0,2,1,0,3,3,3,5,5
Isaac Butler,4,1,4,3,2,3,0,2,5
Lucas Martin,2,0,5,3,1,3,5,4,1
Cora Bennett,2,2,2,2,0,5,3,5,2
Adrian Richardson,2,5,2,2,0,1,1,5,5
Willow Reynolds,3,3,2,4,0,1,3,0,4
Luna Jackson,2,3,4,4,0,2,2,3,4
Emily Ross,5,3,1,5,1,1,2,4,3
Kai Henderson,4,4,2,4,2,2,5,2,4
Hazel Miller,1,5,4,3,5,5,5,3,2
William Brooks,4,4,5,2,1,2,5,0,4
Grayson Sanders,2,5,2,4,1,2,4,5,5
Daniel Sanders,2,2,4,1,1,2,5,4,0
Madison Price,4,0,2,0,0,4,4,4,2
